project,relative_path,original_path,bytes,mtime_ns,sha256,hash_status,bundle_path,storage
vad-gen,emotion_video/data/AffectNet_val/Surprise/960b88e0893e0cffee728db41a961c80f8cf3c07d50d2e01d8e1c2c2.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/960b88e0893e0cffee728db41a961c80f8cf3c07d50d2e01d8e1c2c2.jpg,24599,1731945749000000000,ca34ac0e863a036b135336a0245131c9f024da014b92016f5df611e2607f4400,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/965d68a43f18c5f7be939f85298644eaa4b7d115ca4b79aef742bae9.png,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/965d68a43f18c5f7be939f85298644eaa4b7d115ca4b79aef742bae9.png,113352,1731945749000000000,386df6e53587ff0ed9c6af0ac2c30685ed203468e19892891f35bb96c42b6358,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/97bbf14fc64498fd5a3bd4eaac0b9da71e51318c3d8b0862fb4a44e6.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/97bbf14fc64498fd5a3bd4eaac0b9da71e51318c3d8b0862fb4a44e6.jpg,15550,1731945749000000000,1e6041255d2f4d3bd65b5f8fb33b1c4d8981788e1d9cb302dcd8aa9e544aca63,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/98cc1a338c10398e57b942025915252a627a3b79507d46b1c0bd65fa.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/98cc1a338c10398e57b942025915252a627a3b79507d46b1c0bd65fa.jpg,10686,1731945749000000000,6a87f67c7718407a1ea371136068ee7737ca542716951494937b2b7281a05d1b,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9904872174c873114c7d613d60a4f00acbae92a9b4b0233cd71efee2.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9904872174c873114c7d613d60a4f00acbae92a9b4b0233cd71efee2.jpg,23379,1731945749000000000,9e677965a4d4c52ce7cadc5f78643f5f748c41e95f874bfd09fa3411cd83ec87,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/99dc7dc906626689ed4c1052300e23360d3f1248fd94089c05167d31.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/99dc7dc906626689ed4c1052300e23360d3f1248fd94089c05167d31.jpg,20691,1731945749000000000,62631726e8201b745b3063fae7a6ee94deb951a5eb1cdf29ca47749a546ab0f0,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/99eb7f04c34277bfa425c1df6dcb863afde2b696e20c3255aa7f59ad.png,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/99eb7f04c34277bfa425c1df6dcb863afde2b696e20c3255aa7f59ad.png,66138,1731945749000000000,46581d2375f32f97a4eb565fcba0514314f6c670b9db7ab411abd3d3282ad831,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9b559bd56e48e21e65a2694e3faa1416ac775e18a20a699898e4edaa.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9b559bd56e48e21e65a2694e3faa1416ac775e18a20a699898e4edaa.jpg,18770,1731945749000000000,bc6d9ee4f2462e69bd092561d62e3b5d5bc88c48ad68f31c5e6657b83ab31307,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9bd1bea22b652ce2cc68378bc65601e076a70a57fac8444bdeecedbd.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9bd1bea22b652ce2cc68378bc65601e076a70a57fac8444bdeecedbd.jpg,9481,1731945749000000000,d7cd6d1bfbf725e88c5d902154a861e7f5a464c1c365c171703d0b392e1fa783,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9c69a13a882eaa6766380c77edce1cb9cac4a6da28076a2658d80a68.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9c69a13a882eaa6766380c77edce1cb9cac4a6da28076a2658d80a68.jpg,16724,1731945749000000000,5a65499a7c4dd5554af1e859b0b2fea967262f25cad99f265166320e8e56bcf6,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9ce4b66c503bd3448103eb6572412eb8c24525e4d546b949bf0fa0e9.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9ce4b66c503bd3448103eb6572412eb8c24525e4d546b949bf0fa0e9.jpg,24419,1731945749000000000,c1595c7fae933f2f9beaf60f9db402a213fe0d0f0fff0511d0d15053d707d4c6,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9ce951e37942467434d43958db2641568678ff854960b8da8566440b.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9ce951e37942467434d43958db2641568678ff854960b8da8566440b.jpg,13670,1731945749000000000,1a271d3aeb4e4b157936b65b4703c535270cb11e8a0797b738c8e418f54cfe91,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9d562d941719ff32de8a7814660f810ce098996b8a0170708e723f66.jpeg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9d562d941719ff32de8a7814660f810ce098996b8a0170708e723f66.jpeg,14447,1731945749000000000,03b81a05ceeed57abab764a6c8797bb0672b8282971d97eba3957ea02a91c5bd,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9dd6970eae8bcfec4f62111eb7df8f0b4423872f0c003b81304213c0.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9dd6970eae8bcfec4f62111eb7df8f0b4423872f0c003b81304213c0.jpg,23322,1731945749000000000,0cd1f45b4ca4b9d9ead8a205b4d8dffbe1d19b581f7f2791d2c5148cd0871dfc,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9e5a6bdfec0a07ed54a7484efa0ee10fd1b20f486f75270069d3470e.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9e5a6bdfec0a07ed54a7484efa0ee10fd1b20f486f75270069d3470e.jpg,19189,1731945749000000000,a7d4feba02003f5374b8534bfd986973cf1df0caf40d3544065d2e2ecf5515b3,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9e8ef99c401d77a969ed01245b2b0e658df454f64bc301eec5d6ae8d.JPG,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9e8ef99c401d77a969ed01245b2b0e658df454f64bc301eec5d6ae8d.JPG,19414,1731945749000000000,ba54bb6d701e85abcad4c3125afc18e04a1c6cd72c6dc5a9ca0eae3f1aa57263,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9e919391374a9278543e772ae8452f3e8fdbafb222518a2a124d9c59.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9e919391374a9278543e772ae8452f3e8fdbafb222518a2a124d9c59.jpg,19577,1731945749000000000,3f645561a1cf7f59bf6118c3287a974bdb1af7bd5295c63d799e4db72f67bbec,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9ec8da86a03a9372fae74376457b1a799a125605c60b2219d2c44aa2.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9ec8da86a03a9372fae74376457b1a799a125605c60b2219d2c44aa2.jpg,19411,1731945749000000000,2934bf93a86461b87b6d7083093c7cad8a8eccc39d3b503481a4cb3a6da38478,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9f1e682a64122823e2c0fb69d34fcc83d25f8ee8fe56e2b6adb1e3fe.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9f1e682a64122823e2c0fb69d34fcc83d25f8ee8fe56e2b6adb1e3fe.jpg,17646,1731945749000000000,2e931ed147a10fcf8bd9e747b99f9e8ae1a63d6437f4acec7d23cfe7b8a84555,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9fd9318b2c1dd3634ff19f78d8bd609a4bb64f62a38bb0f02291bb82.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9fd9318b2c1dd3634ff19f78d8bd609a4bb64f62a38bb0f02291bb82.jpg,19588,1731945749000000000,62b21edfff80d0f66e60926831d9805ecd63b2a7564cae524f13b38dd0b15d72,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/9ff7d89562395eb6fd9d9fd17e46b11cfd92e90891f5c17edab70063.png,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/9ff7d89562395eb6fd9d9fd17e46b11cfd92e90891f5c17edab70063.png,84357,1731945749000000000,d29b6eb6e67f2bb71cfd031d37ccd2805505158b42d50d078f8b38d1e3f13a66,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a06e2ee15825247a5bcf6e302a48f27833aa27845169c6b9fc7f851a.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a06e2ee15825247a5bcf6e302a48f27833aa27845169c6b9fc7f851a.jpg,14772,1731945749000000000,f32e65ef281a8a0de342b67b883d305db315c17762d83aec05407f9b1247983c,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a08769cbe4fdd846c6c2d03b1e687c9fb92d80e18c2e515320af78b4.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a08769cbe4fdd846c6c2d03b1e687c9fb92d80e18c2e515320af78b4.jpg,21081,1731945749000000000,30d16f3e8d1f4fd6e12887f2f6468ad2dfa17a29447f41c30314770142b44705,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a0ac64b13fe8cee6ee7dbde68584c540d7e0bac7f5a54f43f0752a44.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a0ac64b13fe8cee6ee7dbde68584c540d7e0bac7f5a54f43f0752a44.jpg,20243,1731945749000000000,1ffdd9399b247ce6070c04b30074053d7555e03f99c931ca813b2720b1c6318e,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a1175ca2cdf8f607f8663242a58487c364e6b40634825ea91040c4ad.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a1175ca2cdf8f607f8663242a58487c364e6b40634825ea91040c4ad.jpg,15722,1731945749000000000,951392ab722cc1e212f40f738f4a9d6f05b307a8e0046f6f5ddc47d467541b86,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a132ee408abe596268d8be4e28a58afbd5f21987d8d1c8bf891c4281.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a132ee408abe596268d8be4e28a58afbd5f21987d8d1c8bf891c4281.jpg,16383,1731945749000000000,0961fd209cdf9e7b73549d25f8167fe9ed5c2b573bc19e94fa983760aacf882c,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a15658532af0e25cc3713a64b0b7dbc952d30fa5efd08f76b0629943.JPG,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a15658532af0e25cc3713a64b0b7dbc952d30fa5efd08f76b0629943.JPG,16564,1731945749000000000,e29b8f2dd0e7edcf93435a8d66a16b7ec5f63a3d89e954d1c90e9b1938f95ce0,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a25eaf9d854e5f11882a501f28ea80b5ccdf6ea9bf778919c2aafb2c.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a25eaf9d854e5f11882a501f28ea80b5ccdf6ea9bf778919c2aafb2c.jpg,15423,1731945749000000000,01994ac0104921f3571f2d5e07ca22db9ac8c1ad46578bc06585f845a86ed06c,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a2a68f24208e3e7769aac738c58ec62b946928d27a5870fa5dc92314.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a2a68f24208e3e7769aac738c58ec62b946928d27a5870fa5dc92314.jpg,23983,1731945749000000000,829abe9d330ef38d9a313d5c8c85a42d5a7c3be3d201b4a4dd3c2c66f9fb9b02,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a30b22081447b38f332270f6db989da5806d0105f2ea33ab47904b64.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a30b22081447b38f332270f6db989da5806d0105f2ea33ab47904b64.jpg,14624,1731945749000000000,d666437862c0fe41374281ec78e0829799a1f0ee37ab2ef1a410f6517ccc8180,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a32fa58a68088181dbdf8bf9df72ddd5bb7d915edce3c73cf645d684.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a32fa58a68088181dbdf8bf9df72ddd5bb7d915edce3c73cf645d684.jpg,16735,1731945749000000000,70d65f8f76865ab1e527395ffa2ee6dabd2c61d14c3c4099d2964c24fb02c600,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a3937a4b5b1af959eeecf7f6135313241b4fc07ae93a0d00a1954e3e.JPG,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a3937a4b5b1af959eeecf7f6135313241b4fc07ae93a0d00a1954e3e.JPG,18381,1731945749000000000,158201b3c4aa029c7ceb3e809db864417b4cecba89c0448900a0eb881f23b78a,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a3cf8b7f7762db6ba3930864f498120be886f5392c0590427d04d5df.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a3cf8b7f7762db6ba3930864f498120be886f5392c0590427d04d5df.jpg,17129,1731945749000000000,643598f17c49d8091713cfd20c9da7a48657f51129305b6dd2791f10a7d6b9cd,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a3deb84b4a704d240c47c9357669270f020f897bd471001a741c6082.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a3deb84b4a704d240c47c9357669270f020f897bd471001a741c6082.jpg,15935,1731945749000000000,1595ce48652d592bbfaf6c2346af23ad1e35cd01ade4c8a0163726802d7b506c,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a4740313ac14fe48e28496cd34ccae3e0efa69cd22802cb6ec1d9217.jpeg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a4740313ac14fe48e28496cd34ccae3e0efa69cd22802cb6ec1d9217.jpeg,12372,1731945749000000000,a7f1cf3f9cdf9c3aaf607d2cbda23e2e281f948998700ed501104553bb13ffff,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a493a763d32b281b63d422de7bad14bf75a5ed77e76dbf5d975250ec.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a493a763d32b281b63d422de7bad14bf75a5ed77e76dbf5d975250ec.jpg,18205,1731945749000000000,afe32f5cd3553199d863fd6a7796cccf4a35b20baebba031aaed4c4c61d66f80,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a4a835cbcf8bdc72f994d3ba2972c15952c45ce3fb7bbf3ad264c9dc.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a4a835cbcf8bdc72f994d3ba2972c15952c45ce3fb7bbf3ad264c9dc.jpg,14130,1731945749000000000,476d1832c3c31bd8708ad614ff761620339569b11acb0cca8d5eb25d2e492e5e,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a4c5c6830c879c675a70f3129ba2be3232df5f574aed73a2ef9689a4.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a4c5c6830c879c675a70f3129ba2be3232df5f574aed73a2ef9689a4.jpg,13777,1731945749000000000,524863bd20e4d193dd44d3ed3f294e85209f03a364ec3c7fa6b3b34f2aa95318,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a4f26d2c35aacd9f1796318c349ff46eff41f31e9c391309f45100ab.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a4f26d2c35aacd9f1796318c349ff46eff41f31e9c391309f45100ab.jpg,17836,1731945749000000000,6299f088e4f6fa5d52213a81d0b5d609b10485392a881f5a4365f9e5b63f22c1,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a53bd0310d2aee66bb54aaf9293f92795ff7169e83a1bf708bc09bd4.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a53bd0310d2aee66bb54aaf9293f92795ff7169e83a1bf708bc09bd4.jpg,19662,1731945749000000000,bae2a4962dbeaa3c1cc1f02f058e21bc6e24e67ba69953243f9627bfced7a623,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a59d4b00df52f64d24536aff984168973aa38c50a71f7127031891b8.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a59d4b00df52f64d24536aff984168973aa38c50a71f7127031891b8.jpg,17111,1731945749000000000,b0d118d333f041f8627f1fa67555fb446d506c95d3540cea6a0c49e139a7f440,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a6741d2f78bbd402b49b73326dbe61d0ff7e5b9e97c56ab8fa4084ab.JPG,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a6741d2f78bbd402b49b73326dbe61d0ff7e5b9e97c56ab8fa4084ab.JPG,14971,1731945749000000000,228cdda63b12edc24433927ed2e9df03e314bb5a042d6f2f032d869a482d20c7,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a6e96352e7aa9383deb2160f512c628892f73db397e805cc28de7758.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a6e96352e7aa9383deb2160f512c628892f73db397e805cc28de7758.jpg,12669,1731945749000000000,d111b5fc65fe545e07ae709e992069cce09954fd24c09e42f5403106d89a1e66,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a717d8787122b8b9818ed7485aa56d604e0a20bb5b8434694977d0e9.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a717d8787122b8b9818ed7485aa56d604e0a20bb5b8434694977d0e9.jpg,13469,1731945749000000000,e440ed8dd825a505f1cd51aa92c7a66867a02bbabf1e97b239dd69051670b67a,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a762279c5886cabdcb3ff4c5b53e5243413eca94c1a43f40e7118c3a.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a762279c5886cabdcb3ff4c5b53e5243413eca94c1a43f40e7118c3a.jpg,17086,1731945749000000000,e54bf947a1745ac91d3635a6841f7ca884f5c3b41ca29e425f8b30eb53464c6d,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a789beeac80285d7ed706605d0dd1538d9e300f39cf2cb9385df0732.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a789beeac80285d7ed706605d0dd1538d9e300f39cf2cb9385df0732.jpg,9011,1731945749000000000,2d17fd282e7cf37982de4dfbd3ae377f91ff60f7a0fa3a2da2a09dc5e1d61ee8,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a7ac37062612edeaf007969a66c46f922cec92f95ee76fc3ec20bbed.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a7ac37062612edeaf007969a66c46f922cec92f95ee76fc3ec20bbed.jpg,19822,1731945749000000000,278026ea245b9a196e5cf1b8f6c3e571f9dfb65242d2869b9b07a7c91234383c,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a7ce952b8dff08deb861795df7594637326a2cfe5533fa9e0960ee7c.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a7ce952b8dff08deb861795df7594637326a2cfe5533fa9e0960ee7c.jpg,18732,1731945749000000000,1c2951be4fbac8bb76a07592fca02b37f5ee7f574ab94792f732efa02b1cd75c,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a7ef215231963078280f95f1a9dc892aa875868f112e946dee103142.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a7ef215231963078280f95f1a9dc892aa875868f112e946dee103142.jpg,18578,1731945749000000000,21b5f6235e5a334fc0b3a646318eb2ce248783f976ed5131f679f4ac5d2b20e1,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a99a1cc825989b2e15211b80f0ee87bbc5d638328879d2026e69f351.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a99a1cc825989b2e15211b80f0ee87bbc5d638328879d2026e69f351.jpg,13508,1731945749000000000,ebe8e0d20ec77e5179641a571e91e7e6c550e8767e2ef43d8fa7e6948f8261a7,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/a9da09a0fa929978dd6cf1007bdf50bfb199c1f02a52f3e880a0d9c5.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/a9da09a0fa929978dd6cf1007bdf50bfb199c1f02a52f3e880a0d9c5.jpg,16479,1731945749000000000,857775fdad08109ceea6b2a1612736a048e792c54937286cf306cf952153001b,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/aa10030433c64555be83f6071a6e8aafaa3b6cd8ca79168a9801e197.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/aa10030433c64555be83f6071a6e8aafaa3b6cd8ca79168a9801e197.jpg,15581,1731945749000000000,ca8b198afd028342d5d31712257c35d905ad850b1a5c12d57b84410312bca47f,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/aa18b485c973d8a8b2a113c391af0f7e505393da5ff13c0520082a77.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/aa18b485c973d8a8b2a113c391af0f7e505393da5ff13c0520082a77.jpg,20505,1731945749000000000,9baecfb4323ff92eac2752a2d1986e99e1432909ad7d1999c6cced415e9ad4cf,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/aa79127917bfe2bd7a082484ba6b52d48a9549257c014c06e79f57b8.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/aa79127917bfe2bd7a082484ba6b52d48a9549257c014c06e79f57b8.jpg,13912,1731945749000000000,e79f8f3d11c3e5fa44db8d1e3dd7620a9cec305528c0e73bad1ad1bc7453470d,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/ab7dd90991e7dee0d1aae9dd562952315751dcb6ac4f11246a9087be.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/ab7dd90991e7dee0d1aae9dd562952315751dcb6ac4f11246a9087be.jpg,18791,1731945749000000000,f1f8d277ac1694220865696c263dda832b9a8b41b5200634cd6a52b9eae30277,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/aba9874182c69ba901d746f8b2a199b99b9ff3264d188209dc49c2c0.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/aba9874182c69ba901d746f8b2a199b99b9ff3264d188209dc49c2c0.jpg,12968,1731945749000000000,a20271f44e30840a8602e0ae3a6319b8e168323d6adf33fdb47e2d4bc75638ef,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/abe8babf087942c12b9007430d812ee02c9fa20175b73ddf6b74d7f6.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/abe8babf087942c12b9007430d812ee02c9fa20175b73ddf6b74d7f6.jpg,14907,1731945749000000000,add8cfe1b804560f5e021c5dcfca3c302d1342b822c7e4e80f7ac2a1252fec3b,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/aca237c62f68072c0bf5268155ad92f44685b9f10cfa8de34c1fb30c.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/aca237c62f68072c0bf5268155ad92f44685b9f10cfa8de34c1fb30c.jpg,16548,1731945749000000000,016759c86f10034c99b16a4fb36c9019337e621f984b6e1f203fca11acef5b27,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/ad3d07c781e49b51b5822dcea5d9e5760de64304af75cefe144a5875.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/ad3d07c781e49b51b5822dcea5d9e5760de64304af75cefe144a5875.jpg,16849,1731945749000000000,515032f6a69fdf9ad780a29000c767b64e5acfda3b8cd55fc59e5cf16b4f2c27,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/ad44e6e293c35b41c1e9d012cdc981f32e48155300b9a717e6733c93.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/ad44e6e293c35b41c1e9d012cdc981f32e48155300b9a717e6733c93.jpg,19348,1731945749000000000,839429f90559431d68a0fdb1179a1b501c354c7eedf432788aeaf3881513d87f,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/ad7460c18275f3b99348c8abffee6dbd5bf8719e348e85cadfa8d720.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/ad7460c18275f3b99348c8abffee6dbd5bf8719e348e85cadfa8d720.jpg,26034,1731945749000000000,bee1dceaafbd242c461e4fdc66941920ceb335c9233e124356aa57c76825fdfa,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/ad7bfba875e4647c37413e87d42ce1e690ba6d8bc65ecad7509749fe.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/ad7bfba875e4647c37413e87d42ce1e690ba6d8bc65ecad7509749fe.jpg,15894,1731945749000000000,814f39a76abe2f8ff4a42238d766d735389a160b34a055af88526c3ccd7cef69,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/ad7f695860e43410c37a96e64604526b2dc6d3e13f894498a1417abd.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/ad7f695860e43410c37a96e64604526b2dc6d3e13f894498a1417abd.jpg,21999,1731945749000000000,78d48d5498a2cd4f03443db8820cd6aecc595a0906af8b2d2c0e4a33e5e9e72b,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/ada5800c80190560c9e1ef14f7071287d3db7ae44d9cd5e5871dbed6.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/ada5800c80190560c9e1ef14f7071287d3db7ae44d9cd5e5871dbed6.jpg,24478,1731945749000000000,8283cd1fad5d5438c40b0925c297c37cd68a0fdbc1e46af0a226a063f1658df1,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/af1029922cc5a42e503f5abdb5d241d7997493c4f6d31250d9cb8b72.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/af1029922cc5a42e503f5abdb5d241d7997493c4f6d31250d9cb8b72.jpg,15271,1731945749000000000,48f7b935502b73e816b436b06dc6cd440e272abaced09df4260d2267363499d8,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/af637f0141c658b4a5dd92a87940fd7e873adb2dc09cc8d3316a8814.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/af637f0141c658b4a5dd92a87940fd7e873adb2dc09cc8d3316a8814.jpg,22385,1731945749000000000,8f3fa3b6083988824842ec51daeb4544d18fe312f41db190741f1932fd827cf2,computed,,original_external_asset
vad-gen,emotion_video/data/AffectNet_val/Surprise/afe29e4e572f8463e60542575f042bbe311fcafefbd12a5b7aaffb82.jpg,/home/son/vad-gen/emotion_video/data/AffectNet_val/Surprise/afe29e4e572f8463e60542575f042bbe311fcafefbd12a5b7aaffb82.jpg,10557,1731945749000000000,4df19c1c8578fc40cb2417a49b890e0b62f06440a16c40d4582421764b0773a6,computed,,original_external_asset
